"326089998","Collection Box","2306 SW 13TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","1825 SW 67TH TER","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","1900 NW 5TH AVE","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","3450 HULL RD","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","1901 SW 40TH TER","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","1515 SW ARCHER RD","GAINESVILLE","FL","1600","1600","1600","1600","1600","1400","0","0","1600","1600","1600","1600","1600","1400","0","0"
"326089998","Collection Box","5700 SW 34TH ST","GAINESVILLE","FL","1645","1645","1645","1645","1645","0","0","0","1645","1645","1645","1645","1645","0","0","0"
"326089998","Collection Box","2023 SW 39TH WAY","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","1630 NW 1ST AVE","GAINESVILLE","FL","1700","1700","1700","1700","1700","1445","0","0","1700","1700","1700","1700","1700","1445","0","0"
"326089998","Collection Box","3800 SW 34TH ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","3310 SW 32ND TER","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","1902 SW 42ND WAY","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","140 NW 75TH DR","GAINESVILLE","FL","1600","1600","1600","1600","1600","1400","0","0","1600","1600","1600","1600","1600","1400","0","0"
"326089998","Collection Box","3601 SW 2ND AVE","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","2000 W UNIVERSITY AVE","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","5701 SW 75TH ST","GAINESVILLE","FL","1600","1600","1600","1600","1600","1500","0","0","1600","1600","1600","1600","1600","1500","0","0"
"326089998","Collection Box","285 VILLAGE DR","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","3100 SW 35TH PL","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","2300 SW 2ND AVE","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","2755 SW 91ST ST","GAINESVILLE","FL","1000","1000","1000","1000","1000","1000","0","0","1000","1000","1000","1000","1000","1000","0","0"
"326089998","Collection Box","2018 SW 34TH ST","GAINESVILLE","FL","1530","1530","1530","1530","1530","1530","0","0","1530","1530","1530","1530","1530","1530","0","0"
